issue_id,username,display_name,created_date,created_date_zoned,message
MRM-1155,oching,Maria Odea Ching,2009-08-19T05:35:19.765Z,2009-08-19T05:35:19.765Z,"Made some fixes in trunk -r805736 with the following changes:
* optimize index after updating and before packaging
* added test case (search artifacts from packaged index)

After adding the above fix, I'm able to browse everything in the index from m2eclipse. I'll deploy a new snapshot so you could verify it as well. Thanks!

"
MRM-1155,gautencio,Gwen Harold Autencio,2009-08-20T01:21:34.544Z,2009-08-20T01:21:34.544Z,"eclipse - galileo
m2eclipse - 0.9.8.200905041414
archiva - trunk -r805736

I confirm that the latest commits fixed the issue.

Steps that I took to verify the issue.
1. Created a new directory for my repository.
2. Copied some artifacts from my local repository and paste into the new directory.
3. Run the command --> find [REPOSITORY_DIRECTORY_NAME] | xargs touch
4. Added managed repository pointing to the directory created in step 1 and scan repo.
5. Added new index
6. And I was able to search and browse the repository .

.


"
MRM-1129,brettporter,Brett Porter,2010-02-23T03:29:29.11Z,2010-02-23T03:29:29.11Z,for checking against nexus index update
MRM-1129,brettporter,Brett Porter,2011-09-12T10:43:04.916Z,2011-09-12T10:43:04.916Z,I recall Tamas adding this recently - to confirm
MRM-1129,olamy,Olivier Lamy (*$^¨%`£),2011-09-19T03:19:59.323Z,2011-09-19T03:19:59.323Z,fixed in maven-indexer. We could at least add a unit test ?
MRM-1129,olamy,Olivier Lamy (*$^¨%`£),2011-09-23T10:17:34.182Z,2011-09-23T10:17:34.182Z,unit test added
MRM-1131,brettporter,Brett Porter,2010-02-23T03:53:02.27Z,2010-02-23T03:53:02.27Z,"still relevant, even though many instances in the database have been removed. For review in a wider refactoring."
MRM-1120,brettporter,Brett Porter,2010-02-23T01:55:10.512Z,2010-02-23T01:55:10.512Z,for testing
MRM-1134,brettporter,Brett Porter,2009-03-11T11:04:19.985Z,2009-03-11T11:04:19.985Z,requires documentation also
MRM-1178,brettporter,Brett Porter,2009-05-05T07:09:51.294Z,2009-05-05T07:09:51.294Z,"WEB-INF/classes/log4j.xml contains the configuration.

Please replace it with the one shipped with Archiva, which does not set these to the DEBUG level.

"
MRM-1178,pstawik,Piotr Stawinski,2009-05-07T02:27:23.138Z,2009-05-07T02:27:23.138Z,"Hi
Thanks for quick answer ;) 
I replace my log4j.xml file from Archiva, but log is still very large... I've attached my log4j.xml and part of my server.log

Thanks for advice
Piotr Stawinski"
MRM-1178,brettporter,Brett Porter,2009-05-14T14:02:31.45Z,2009-05-14T14:02:31.45Z,there must be some configuration in JBoss that is overriding this? Are there any log4j configs in the JBoss installation?
MRM-1178,brettporter,Brett Porter,2009-07-02T01:58:01.018Z,2009-07-02T01:58:01.018Z,please reopen if you have more info
MRM-1162,mk4work,Michael K,2009-04-02T08:17:24.152Z,2009-04-02T08:17:24.152Z,"I made the same experience, but when I touch anyone file in the repository and do scanning of repository via Archiva once again, the nexus.index.time is correct.
But unfortunatelly the  repository index  in the eclipse-view 'Maven Indexes' doesn't run properly anyway."
MRM-1162,ghandim,michael gantert,2009-04-02T08:37:50.956Z,2009-04-02T08:37:50.956Z,"After some rebuilding of the index by Archiva the timestamp was correct, but than, as you mentioned, the index is not working with m2eclipse (unknown format: -7)...
"
MRM-1162,ghandim,michael gantert,2009-06-14T15:58:07.685Z,2009-06-14T15:58:07.685Z,With Archiva 1.2.1 and current version of m2eclipse plugin i can use the index without problems
MRM-1162,oching,Maria Odea Ching,2009-07-29T06:16:27.75Z,2009-07-29T06:16:27.75Z,The index time was fixed after upgrading the nexus indexer in Archiva 1.2.1. 
MRM-1170,brettporter,Brett Porter,2009-04-07T19:05:02.654Z,2009-04-07T19:05:02.654Z,"I had expected the role editing would allow you to do this from the UI, but it is not currently possible.

However, you can workaround this by editing redback.xml inside archiva-security-1.2.jar and removing the delete-artifact permission from the repository manager.

I think this is a worthwhile enhancement: not a separate role, but rather a repository administrator that is more privileged than a repository deployer (formerly manager).

It would also be helpful both to be able to customise the permissions for given roles, and create your own roles."
MRM-1170,brettporter,Brett Porter,2009-04-08T10:24:59.491Z,2009-04-08T10:24:59.491Z,"when removing the permission from the repository manager in general, you may wish to add it to another role, such as the system administrator."
MRM-1170,jsharp,jsharp,2014-09-12T16:40:58.081Z,2014-09-12T16:40:58.081Z,"The attached patch adds deployer and global deployer roles, which have upload, add metadata, and view audit log permissions. Please have a look.

Custom roles is MRM-1763."
MRM-1170,olamy,Olivier Lamy (*$^¨%`£),2015-02-11T05:09:32.529Z,2015-02-11T05:09:32.529Z,"@jsharp My really bad I didn't see your patch until today :-(.
And I cannot apply it anymore :-(. Maybe a pull request will be easier?
Thanks and I apologize again!!!"
MRM-1170,jsharp,jsharp,2015-03-11T12:43:30.079Z,2015-03-11T12:43:30.079Z,"@olamy no problem, I've been a little swamped with other work lately. I'll put it in a pull request as soon as I can. 

Where's the JIRA going to be migrated?"
MRM-1170,olamy,Olivier Lamy (*$^¨%`£),2015-03-22T21:44:22.716Z,2015-03-22T21:44:22.716Z, @Jonathan JIra will be migrated to Apache instance. When? I don't know :-)
MRM-1149,brettporter,Brett Porter,2009-03-20T10:49:46.51Z,2009-03-20T10:49:46.51Z,my.group.\*/\*\* for m1 (just one * in the group) is effectively the same as my/group/\*\* for m2 - does that work?
MRM-1149,lbeuster,Lars Beuster,2009-03-23T03:31:22.215Z,2009-03-23T03:31:22.215Z,"Yes, this works, good idea - and a good workaround.

Thanks
Lars"
MRM-1149,brettporter,Brett Porter,2009-03-23T03:40:08.123Z,2009-03-23T03:40:08.123Z,will improve the documentation
MRM-1149,lbeuster,Lars Beuster,2009-03-23T04:27:36.32Z,2009-03-23T04:27:36.32Z,"Perhaps it's possible not only to improve the docs, but also to support the ""my/group/\*\*""-syntax for m1-repos to have a more transparent view to the black-/whitelists."
MRM-1149,brettporter,Brett Porter,2009-05-14T14:55:28.74Z,2009-05-14T14:55:28.74Z,another alternative would be checking it against the incoming request in addition to the outgoing request
MRM-1149,olamy,Olivier Lamy (*$^¨%`£),2014-03-02T16:31:25.222Z,2014-03-02T16:31:25.222Z,not sure we still want fix issues for maven1 support?
MRM-1191,brettporter,Brett Porter,2009-06-01T01:11:11.996Z,2009-06-01T01:11:11.996Z,"shouldn't this be a page under the admin guide, similar to the config files?"
MRM-1191,jzurbano,jzurbano,2009-07-21T23:21:07.515Z,2009-07-21T23:21:07.515Z,Attached the modified patch (MRM-1191.patch) for this issue.
MRM-1191,oching,Maria Odea Ching,2009-07-27T05:54:45.762Z,2009-07-27T05:54:45.762Z,Thanks for the patch Jev! :) I already applied it to trunk -r798099.
MRM-1111,brettporter,Brett Porter,2009-04-11T18:30:48.242Z,2009-04-11T18:30:48.242Z,see also CONTINUUM-2169
MRM-1111,henryju,Julien HENRY,2009-08-12T08:26:10.321Z,2009-08-12T08:26:10.321Z,"This patch provides migration to Struts 2.1.6. It depends on redback and plexus-spring latest snapshot (assuming the patches provided in  REDBACK-232 are both applied).

Please review and give me your feedback."
MRM-1111,gautencio,Gwen Harold Autencio,2010-05-19T11:18:01.49Z,2010-05-19T11:18:01.49Z,The page menus of archiva seems to be lost after apply the patches of redback and archiva locally.
MRM-1111,gautencio,Gwen Harold Autencio,2010-05-20T07:27:25.404Z,2010-05-20T07:27:25.404Z,"Tried changing version of sitemesh to 2.4.2 and adding SiteMeshFilter in web.xml already displays the archiva layout.

Btw, unit tests are failing in archiva-webapp when applying patch of redback and archiva."
MRM-1111,gautencio,Gwen Harold Autencio,2010-05-26T08:37:14.841Z,2010-05-26T08:37:14.841Z,"Hi, 

Attaching updated patch of julien. Add fix for archiva layout and unit test for archiva-webapp.
Selenium webapp test needs to be fixed and webdav."
MRM-1111,gautencio,Gwen Harold Autencio,2010-06-01T11:12:31.413Z,2010-06-01T11:12:31.413Z,"Hi,

Attaching updated working patch for the upgrade of struts to 2.1.6.
In the patch 
    * added <constant name=""struts.action.extension"" value=""action"" /> for fix of webdav
    * modified RepositoryActionMapper for fix of regression after adding struts.action.extension in struts.xml

Unit and selenium tests are already passing. This is against r949980. Thanks.
"
MRM-1111,ctan,Maria Catherine Tan,2010-06-03T22:19:16.365Z,2010-06-03T22:19:16.365Z,"Hi Gwen/Julien,

I found this: Since Struts 2.1.3, ActionContextCleanUp and FilterDispatcher are deprecated. Use StrutsPrepareFilter and StrutsExecuteFilter instead. In the API docs, it also says that it's better to use StrutsPrepareAndExecuteFilter when you don't have another filter that needs access to action context information, such as Sitemesh.
   
So from what I understand, we're supposed to use StrutsPrepareFilter and StrutsExecuteFilter instead of StrutsPrepareAndExecuteFilter or is there no difference?

{noformat}
<filter>
  <filter-name>struts-prepare</filter-name>
  <filter-class>org.apache.struts2.dispatcher.ng.filter.StrutsPrepareFilter</filter-class>
</filter>

<filter>
  <filter-name>sitemesh</filter-name>
  <filter-class>com.opensymphony.sitemesh.webapp.SiteMeshFilter</filter-class>
</filter>

<filter>
  <filter-name>struts-execute</filter-name>
  <filter-class>org.apache.struts2.dispatcher.ng.filter.StrutsExecuteFilter</filter-class>
</filter>
{noformat}"
MRM-1111,gautencio,Gwen Harold Autencio,2010-06-08T08:56:53.334Z,2010-06-08T08:56:53.334Z,"Hi Catherine,

Ah I see, ActionContextCleanUp and FilterDispatcher are deprecated since 2.1.3.
Archiva can use the same filters that is used by Continuum, since Continuum has been upgraded to struts 2.1.6."
MRM-1111,ctan,Maria Catherine Tan,2010-06-08T20:50:55.272Z,2010-06-08T20:50:55.272Z,"Hi Gwen,

Yeah, I think you really need to use StrutsPrepareFilter and StrutsExecuteFilter if you're going to remove the ActionContextCleanup :)"
MRM-1111,sfcoy,Stephen Coy,2010-06-09T02:30:22.286Z,2010-06-09T02:30:22.286Z,"Hi there,

Do you people actually have this working? I've found that once you click on the ""Browse"" link, all of the left hand menu links get rendered minus their "".action"" suffix.

It all seems to be working aside from this.

Remarkably I came up with much the same changes independently by the way.
"
MRM-1111,ctan,Maria Catherine Tan,2010-06-09T19:19:27.425Z,2010-06-09T19:19:27.425Z,"Hi Stephen,

It doesn't happen to me. They still have the "".action"" except for the Browse"
MRM-1111,brettporter,Brett Porter,2011-04-12T08:23:03.764Z,2011-04-12T08:23:03.764Z,applied patch and started to fix up remaining problems. Also moved to Struts 2.1.8.1
MRM-1111,brettporter,Brett Porter,2011-04-12T10:37:15.841Z,2011-04-12T10:37:15.841Z,most things I could find are fixed. Maybe other quirks to keep eyes open for
MRM-1127,skygolanur,Eric Barboni,2012-08-27T17:44:01.992Z,2012-08-27T17:44:01.992Z,commit some change in r1377897 but headers were correct to me before.
MRM-1127,skygolanur,Eric Barboni,2012-08-28T17:40:34.272Z,2012-08-28T17:40:34.272Z,"Seems fixed since a while,
lynx -head on https://archiva-repository.apache.org/archiva/repository/public/ 

no ETag empty:
no duplicate of Last-Modified:

ffx and ie say so too"
MRM-1127,brettporter,Brett Porter,2012-09-26T01:57:37.671Z,2012-09-26T01:57:37.671Z,"No change:

{code}
GET /archiva/repository/public/ HTTP/1.1
Host: archiva-repository.apache.org

HTTP/1.1 200 OK
Date: Wed, 26 Sep 2012 06:55:55 GMT
Server: Jetty(8.1.7.v20120910)
Expires: Thu, 01 Jan 1970 00:00:00 GMT
Pragma: no-cache
Cache-Control: max-age=86400, public
Last-Modified: Wed, 26 Sep 2012 06:55:55 GMT
Last-Modified: Wed, 26 Sep 2012 06:55:55 GMT
Content-Type: text/html;charset=UTF-8
ETag: 
Vary: Accept-Encoding
Set-Cookie: JSESSIONID=1rjr7loqi4pik1hrjm2qwkci48;Path=/archiva
Transfer-Encoding: chunked
{code}

I notice curl (and I guess FFX) collapses them - so maybe not an issue, but still curious."
MRM-1127,skygolanur,Eric Barboni,2012-09-26T03:02:35.346Z,2012-09-26T03:02:35.346Z,Hi Brett what tools do you use to show header?
MRM-1127,olamy,Olivier Lamy (*$^¨%`£),2012-09-26T03:34:22.228Z,2012-09-26T03:34:22.228Z,"curl -I must do that :-)
IMHO it's due to recent change I did to prevent caching when browsing directories rev 1388705"
MRM-1127,olamy,Olivier Lamy (*$^¨%`£),2012-09-26T04:17:28.869Z,2012-09-26T04:17:28.869Z,"@Brett I just tested:
{code}
mbp-olamy:~ olamy$ curl -I https://archiva-repository.apache.org/archiva/repository/public/
HTTP/1.1 200 OK
Date: Wed, 26 Sep 2012 09:15:23 GMT
Server: Jetty(8.1.7.v20120910)
Expires: Thu, 01 Jan 1970 00:00:00 GMT
Pragma: no-cache
Cache-Control: max-age=86400, public
Last-Modified: Wed, 26 Sep 2012 09:15:23 GMT
Transfer-Encoding: chunked
Content-Type: text/plain
Set-Cookie: JSESSIONID=iqgyajeqybrq12l3m9lizj4n6;Path=/archiva
Vary: Accept-Encoding
{code}
weird I see only one."
MRM-1127,brettporter,Brett Porter,2012-09-26T04:48:42.251Z,2012-09-26T04:48:42.251Z,"curl merges them - try ""wget -S"", or ""openssl s_client -connect archiva-repository.apache.org:443"" (which is what I used above)"
MRM-1127,olamy,Olivier Lamy (*$^¨%`£),2014-03-02T18:44:04.648Z,2014-03-02T18:44:04.648Z,"fixed.
Test:

mb-olamy:archiva olamy$ curl -S -I https://archiva-repository.apache.org/archiva/repository/public/
HTTP/1.1 200 OK
Date: Mon, 03 Mar 2014 00:43:28 GMT
Server: Jetty(8.1.14.v20131031)
Expires: Thu, 01 Jan 1970 00:00:00 GMT
Pragma: no-cache
Cache-Control: max-age=86401, public
Last-Modified: Mon, 03 Mar 2014 00:43:28 GMT
Transfer-Encoding: chunked
Set-Cookie: JSESSIONID=luz2e16ad30i1w4nds49nhwif;Path=/
Content-Type: text/plain"
MRM-1127,cstamas,"Cservenak, Tamas",2014-07-18T10:53:28.765Z,2014-07-18T10:53:28.765Z,"It seems not quite fixed. We jut got a report of this one
https://issues.sonatype.org/browse/NEXUS-6701

And I reproduced it by following NEXUS issue description just fine."
